,time,open,high,low,close,volume
59,2025-10-23 06:00:00,184.76,184.81,184.46,184.61,35000.7
60,2025-10-23 06:05:00,184.61,184.91,184.5,184.77,25030.5
61,2025-10-23 06:10:00,184.77,185.39,184.7,185.28,77948.8
62,2025-10-23 06:15:00,185.28,186.97,185.27,186.26,196822.8
63,2025-10-23 06:20:00,186.26,186.78,185.93,186.24,104377.2
64,2025-10-23 06:25:00,186.24,186.67,186.15,186.16,36834.3
65,2025-10-23 06:30:00,186.16,186.48,185.86,185.93,45935.3
66,2025-10-23 06:35:00,185.93,186.19,185.84,185.98,52020.7
67,2025-10-23 06:40:00,185.98,186.43,185.95,186.26,22823.3
68,2025-10-23 06:45:00,186.26,186.64,186.2,186.44,25992.9
69,2025-10-23 06:50:00,186.44,186.92,186.34,186.6,39568.6
70,2025-10-23 06:55:00,186.6,187.66,186.37,187.33,167624.8
71,2025-10-23 07:00:00,187.33,187.59,186.67,186.94,49151.0
72,2025-10-23 07:05:00,186.94,187.22,186.79,186.92,38883.4
73,2025-10-23 07:10:00,186.92,186.94,186.54,186.58,26845.5
74,2025-10-23 07:15:00,186.58,186.93,186.51,186.52,29215.5
75,2025-10-23 07:20:00,186.52,186.88,186.12,186.24,50125.7
76,2025-10-23 07:25:00,186.24,187.2,186.17,187.09,74899.6
77,2025-10-23 07:30:00,187.09,188.0,187.09,187.6,143268.4
78,2025-10-23 07:35:00,187.6,187.65,186.79,186.91,80740.6
79,2025-10-23 07:40:00,186.91,187.31,186.69,187.2,82781.0
80,2025-10-23 07:45:00,187.2,187.82,187.19,187.32,57450.1
81,2025-10-23 07:50:00,187.32,187.44,187.13,187.15,30823.1
82,2025-10-23 07:55:00,187.15,187.44,187.05,187.44,20622.2
83,2025-10-23 08:00:00,187.44,187.93,187.41,187.91,26003.3
84,2025-10-23 08:05:00,187.91,188.44,187.87,188.19,72281.4
85,2025-10-23 08:10:00,188.19,188.43,187.87,188.05,27540.9
86,2025-10-23 08:15:00,188.05,188.69,187.96,188.18,54087.2
87,2025-10-23 08:20:00,188.18,188.38,187.81,187.94,19999.7
88,2025-10-23 08:25:00,187.94,188.04,187.75,187.91,31322.7
89,2025-10-23 08:30:00,187.91,188.02,187.69,187.99,19734.5
90,2025-10-23 08:35:00,187.99,188.01,187.52,187.78,22496.3
91,2025-10-23 08:40:00,187.78,188.0,187.67,187.86,25970.6
92,2025-10-23 08:45:00,187.86,188.02,187.77,187.96,13954.4
93,2025-10-23 08:50:00,187.96,188.35,187.79,187.85,28737.5
94,2025-10-23 08:55:00,187.85,187.94,187.56,187.93,15066.0
95,2025-10-23 09:00:00,187.93,188.28,187.44,187.46,42952.6
96,2025-10-23 09:05:00,187.46,187.97,187.44,187.81,36143.3
97,2025-10-23 09:10:00,187.81,187.85,187.44,187.49,34722.3
98,2025-10-23 09:15:00,187.49,188.14,187.48,188.04,40622.5
99,2025-10-23 09:20:00,188.04,188.21,187.91,188.1,24683.2
100,2025-10-23 09:25:00,188.1,188.94,188.1,188.54,75957.4
101,2025-10-23 09:30:00,188.54,188.56,188.07,188.25,18062.2
102,2025-10-23 09:35:00,188.25,188.33,187.91,187.93,11740.4
103,2025-10-23 09:40:00,187.93,188.21,187.75,188.12,16006.0
104,2025-10-23 09:45:00,188.12,188.32,187.97,188.08,30649.6
105,2025-10-23 09:50:00,188.08,188.64,188.08,188.33,28123.5
106,2025-10-23 09:55:00,188.33,188.6,188.23,188.35,16439.9
107,2025-10-23 10:00:00,188.35,188.77,188.35,188.5,23872.4
108,2025-10-23 10:05:00,188.5,188.57,188.21,188.34,20028.5
109,2025-10-23 10:10:00,188.34,188.49,188.22,188.4,13227.4
110,2025-10-23 10:15:00,188.4,189.14,188.4,188.85,68269.8
111,2025-10-23 10:20:00,188.85,188.97,188.64,188.68,24726.6
112,2025-10-23 10:25:00,188.68,189.45,188.68,188.98,96150.5
113,2025-10-23 10:30:00,188.98,189.04,188.72,188.84,52082.4
114,2025-10-23 10:35:00,188.84,189.0,188.5,188.81,26794.9
115,2025-10-23 10:40:00,188.81,188.9,188.63,188.68,14956.9
116,2025-10-23 10:45:00,188.68,188.79,188.46,188.48,20528.8
117,2025-10-23 10:50:00,188.48,188.63,188.21,188.23,41940.6
118,2025-10-23 10:55:00,188.23,188.47,188.17,188.21,18482.3
119,2025-10-23 11:00:00,188.21,188.61,188.17,188.32,37676.7
120,2025-10-23 11:05:00,188.32,188.56,188.05,188.55,47654.9
121,2025-10-23 11:10:00,188.55,189.17,188.44,188.66,75198.1
122,2025-10-23 11:15:00,188.66,188.9,188.32,188.86,41475.5
123,2025-10-23 11:20:00,188.86,189.53,188.76,189.2,58731.8
124,2025-10-23 11:25:00,189.2,189.23,188.93,188.95,25642.7
125,2025-10-23 11:30:00,188.95,189.1,188.28,188.45,31334.2
126,2025-10-23 11:35:00,188.45,188.47,188.12,188.28,27635.7
127,2025-10-23 11:40:00,188.28,188.34,187.83,188.11,54904.8
128,2025-10-23 11:45:00,188.11,188.14,187.63,187.93,47554.1
129,2025-10-23 11:50:00,187.93,188.09,187.4,187.89,69056.9
130,2025-10-23 11:55:00,187.89,188.01,187.79,187.96,23529.4
131,2025-10-23 12:00:00,187.96,188.1,186.62,186.67,151414.0
132,2025-10-23 12:05:00,186.67,187.26,186.59,187.0,94058.9
133,2025-10-23 12:10:00,187.0,187.52,187.0,187.41,46336.7
134,2025-10-23 12:15:00,187.41,188.82,187.2,188.58,94032.8
135,2025-10-23 12:20:00,188.58,189.15,188.21,188.96,68187.6
136,2025-10-23 12:25:00,188.96,189.35,188.73,188.91,49883.1
137,2025-10-23 12:30:00,188.91,188.91,187.97,188.28,58518.0
138,2025-10-23 12:35:00,188.28,188.99,188.02,188.65,49377.0
139,2025-10-23 12:40:00,188.65,188.96,188.49,188.68,27043.6
140,2025-10-23 12:45:00,188.68,189.04,188.36,188.78,49312.0
141,2025-10-23 12:50:00,188.78,189.3,188.66,189.24,34329.1
142,2025-10-23 12:55:00,189.24,189.37,189.07,189.26,27128.9
143,2025-10-23 13:00:00,189.26,189.32,188.81,189.02,37502.4
144,2025-10-23 13:05:00,189.02,189.07,188.57,188.6,37506.3
145,2025-10-23 13:10:00,188.6,189.82,188.34,189.62,119568.0
146,2025-10-23 13:15:00,189.62,189.94,189.01,189.27,75103.1
147,2025-10-23 13:20:00,189.27,189.5,189.16,189.46,41501.8
148,2025-10-23 13:25:00,189.46,190.39,189.42,190.31,101439.9
149,2025-10-23 13:30:00,190.31,192.45,189.97,192.09,270135.3
150,2025-10-23 13:35:00,192.09,192.69,191.46,191.86,187818.7
151,2025-10-23 13:40:00,191.86,191.92,190.3,190.9,136430.5
152,2025-10-23 13:45:00,190.9,191.22,190.39,190.96,110120.3
153,2025-10-23 13:50:00,190.96,191.34,190.35,190.72,58550.2
154,2025-10-23 13:55:00,190.72,190.79,189.9,190.31,61548.8
155,2025-10-23 14:00:00,190.31,190.44,189.5,189.92,81759.1
156,2025-10-23 14:05:00,189.92,189.92,188.9,189.0,80895.1
157,2025-10-23 14:10:00,189.0,189.29,188.39,188.5,93731.0
158,2025-10-23 14:15:00,188.5,189.26,188.07,188.21,124372.7
159,2025-10-23 14:20:00,188.21,189.57,188.2,189.45,77527.3
160,2025-10-23 14:25:00,189.45,189.6,189.04,189.25,45182.0
161,2025-10-23 14:30:00,189.25,190.41,189.1,190.41,64334.0
162,2025-10-23 14:35:00,190.41,191.26,190.4,190.54,76224.7
163,2025-10-23 14:40:00,190.54,190.66,189.87,189.96,44580.3
164,2025-10-23 14:45:00,189.96,190.35,189.83,190.2,55800.3
165,2025-10-23 14:50:00,190.2,190.21,189.42,189.66,41388.1
166,2025-10-23 14:55:00,189.66,189.75,189.27,189.74,29248.4
167,2025-10-23 15:00:00,189.74,189.96,189.36,189.63,23062.5
168,2025-10-23 15:05:00,189.63,190.99,189.52,190.98,58354.1
169,2025-10-23 15:10:00,190.98,191.6,190.52,190.79,105457.4
170,2025-10-23 15:15:00,190.79,191.18,190.05,190.32,41920.2
171,2025-10-23 15:20:00,190.32,190.66,189.96,190.47,26908.9
172,2025-10-23 15:25:00,190.47,190.82,190.22,190.74,23022.2
173,2025-10-23 15:30:00,190.74,191.78,190.73,191.49,71558.3
174,2025-10-23 15:35:00,191.49,191.64,191.03,191.27,65399.3
175,2025-10-23 15:40:00,191.27,191.84,191.0,191.09,41598.4
176,2025-10-23 15:45:00,191.09,191.77,190.88,191.68,25205.3
177,2025-10-23 15:50:00,191.68,191.78,191.2,191.34,47996.6
178,2025-10-23 15:55:00,191.34,191.52,190.9,191.0,25398.0
179,2025-10-23 16:00:00,191.0,191.47,190.93,191.21,24301.2
180,2025-10-23 16:05:00,191.21,191.3,190.51,190.58,35328.1
181,2025-10-23 16:10:00,190.58,190.98,190.35,190.85,43104.3
182,2025-10-23 16:15:00,190.85,191.41,190.71,190.72,50257.8
183,2025-10-23 16:20:00,190.72,191.14,190.54,191.03,14838.9
184,2025-10-23 16:25:00,191.03,191.38,190.91,191.02,20794.6
185,2025-10-23 16:30:00,191.02,191.33,190.9,190.97,29756.6
186,2025-10-23 16:35:00,190.97,191.33,190.81,191.09,20188.2
187,2025-10-23 16:40:00,191.09,191.52,191.03,191.21,42787.3
188,2025-10-23 16:45:00,191.21,191.58,191.14,191.36,18800.1
189,2025-10-23 16:50:00,191.36,192.38,191.26,192.21,77659.0
190,2025-10-23 16:55:00,192.21,192.42,191.58,191.89,45861.1
191,2025-10-23 17:00:00,191.89,191.94,190.85,191.12,84773.1
192,2025-10-23 17:05:00,191.12,191.37,190.39,190.81,86010.6
193,2025-10-23 17:10:00,190.81,191.38,190.46,190.5,86644.6
194,2025-10-23 17:15:00,190.5,190.91,190.01,190.87,66232.5
195,2025-10-23 17:20:00,190.87,191.33,190.78,191.29,33923.2
196,2025-10-23 17:25:00,191.29,191.29,190.63,191.13,49361.4
197,2025-10-23 17:30:00,191.13,191.94,191.12,191.9,58339.5
198,2025-10-23 17:35:00,191.9,193.38,191.83,193.37,234614.8
199,2025-10-23 17:40:00,193.37,193.49,192.56,192.77,100529.7
200,2025-10-23 17:45:00,192.77,193.46,192.77,193.02,64275.6
201,2025-10-23 17:50:00,193.02,193.21,192.32,192.45,45553.5
202,2025-10-23 17:55:00,192.45,192.78,192.34,192.44,32341.0
203,2025-10-23 18:00:00,192.44,192.85,192.29,192.42,26766.7
204,2025-10-23 18:05:00,192.42,192.58,191.9,191.94,48205.1
205,2025-10-23 18:10:00,191.94,192.24,191.45,191.54,52303.1
206,2025-10-23 18:15:00,191.54,191.91,191.41,191.76,28864.8
207,2025-10-23 18:20:00,191.76,191.86,191.54,191.77,33544.2
208,2025-10-23 18:25:00,191.77,192.01,191.48,191.51,23617.0
209,2025-10-23 18:30:00,191.51,191.96,191.18,191.8,39257.1
210,2025-10-23 18:35:00,191.8,191.83,191.35,191.4,27657.8
211,2025-10-23 18:40:00,191.4,191.55,191.28,191.41,45050.6
212,2025-10-23 18:45:00,191.41,191.53,190.76,191.13,41709.6
213,2025-10-23 18:50:00,191.13,191.64,191.13,191.28,50865.1
214,2025-10-23 18:55:00,191.28,191.57,191.28,191.45,25395.0
215,2025-10-23 19:00:00,191.45,191.51,190.46,190.56,42412.1
216,2025-10-23 19:05:00,190.56,191.12,190.55,191.0,33120.1
217,2025-10-23 19:10:00,191.0,191.43,190.94,191.24,11621.2
218,2025-10-23 19:15:00,191.24,191.24,190.63,190.63,21410.4
219,2025-10-23 19:20:00,190.63,191.61,190.63,191.44,38787.5
220,2025-10-23 19:25:00,191.44,191.79,191.43,191.69,19147.7
221,2025-10-23 19:30:00,191.69,191.72,191.14,191.33,34960.6
222,2025-10-23 19:35:00,191.33,191.43,191.07,191.35,15042.5
223,2025-10-23 19:40:00,191.35,191.38,191.02,191.07,10996.1
224,2025-10-23 19:45:00,191.07,191.72,191.05,191.58,26597.6
225,2025-10-23 19:50:00,191.58,191.65,191.22,191.36,19267.3
226,2025-10-23 19:55:00,191.36,191.59,191.04,191.04,17041.5
227,2025-10-23 20:00:00,191.04,191.22,190.24,190.52,92044.5
228,2025-10-23 20:05:00,190.52,190.74,190.16,190.4,32315.4
229,2025-10-23 20:10:00,190.4,190.48,189.49,189.87,105695.2
230,2025-10-23 20:15:00,189.87,190.19,189.81,190.14,65728.9
231,2025-10-23 20:20:00,190.14,190.41,190.05,190.24,18345.6
232,2025-10-23 20:25:00,190.24,190.33,190.06,190.17,14442.3
233,2025-10-23 20:30:00,190.17,190.37,189.99,190.33,22895.4
234,2025-10-23 20:35:00,190.33,190.41,189.99,190.0,9941.3
235,2025-10-23 20:40:00,190.0,190.09,189.78,189.93,14918.9
236,2025-10-23 20:45:00,189.93,189.95,189.44,189.5,41210.6
237,2025-10-23 20:50:00,189.5,189.87,189.48,189.79,38241.3
238,2025-10-23 20:55:00,189.79,189.85,188.16,188.71,177057.2
239,2025-10-23 21:00:00,188.71,189.33,188.42,189.23,46388.9
240,2025-10-23 21:05:00,189.23,189.37,188.85,189.13,23096.1
241,2025-10-23 21:10:00,189.13,189.14,188.76,189.11,30992.1
242,2025-10-23 21:15:00,189.11,189.14,188.7,188.87,17897.4
243,2025-10-23 21:20:00,188.87,189.18,188.59,189.17,14068.4
244,2025-10-23 21:25:00,189.17,189.36,188.89,189.2,38422.0
245,2025-10-23 21:30:00,189.2,189.27,188.93,189.04,13849.4
246,2025-10-23 21:35:00,189.04,189.04,188.76,188.83,10035.1
247,2025-10-23 21:40:00,188.83,189.24,188.58,188.66,21853.7
248,2025-10-23 21:45:00,188.66,189.15,188.66,188.9,17172.4
249,2025-10-23 21:50:00,188.9,189.08,188.56,188.87,19731.3
250,2025-10-23 21:55:00,188.87,188.87,188.58,188.69,6992.3
251,2025-10-23 22:00:00,188.69,189.04,188.57,188.92,27077.7
252,2025-10-23 22:05:00,188.92,189.64,188.9,189.24,41397.0
253,2025-10-23 22:10:00,189.24,189.41,189.04,189.19,31376.1
254,2025-10-23 22:15:00,189.19,189.36,189.03,189.12,28719.8
255,2025-10-23 22:20:00,189.12,189.12,188.83,188.88,10168.8
256,2025-10-23 22:25:00,188.88,189.49,188.87,189.44,19122.3
257,2025-10-23 22:30:00,189.44,190.19,189.42,189.96,63781.6
258,2025-10-23 22:35:00,189.96,190.11,189.81,190.09,13090.4
259,2025-10-23 22:40:00,190.09,190.09,189.78,190.0,15436.1
260,2025-10-23 22:45:00,190.0,190.22,189.8,189.9,15306.4
261,2025-10-23 22:50:00,189.9,190.27,189.89,190.22,11622.3
262,2025-10-23 22:55:00,190.22,190.53,190.21,190.29,17099.8
263,2025-10-23 23:00:00,190.29,190.64,190.27,190.38,20126.4
264,2025-10-23 23:05:00,190.38,190.53,190.32,190.53,15460.0
265,2025-10-23 23:10:00,190.53,190.68,190.44,190.65,13270.5
266,2025-10-23 23:15:00,190.65,190.67,190.34,190.53,19330.0
267,2025-10-23 23:20:00,190.53,191.34,190.5,191.17,38808.0
268,2025-10-23 23:25:00,191.17,191.28,191.0,191.0,17953.1
269,2025-10-23 23:30:00,191.0,191.01,190.56,190.85,20276.6
270,2025-10-23 23:35:00,190.85,191.22,190.81,190.92,21298.3
271,2025-10-23 23:40:00,190.92,191.23,190.86,190.96,15836.3
272,2025-10-23 23:45:00,190.96,191.34,190.85,191.05,19654.5
273,2025-10-23 23:50:00,191.05,191.43,191.0,191.33,13195.7
274,2025-10-23 23:55:00,191.33,191.4,191.01,191.26,17215.9
275,2025-10-24 00:00:00,191.26,191.58,191.04,191.23,52529.7
276,2025-10-24 00:05:00,191.23,191.65,190.82,191.54,25366.9
277,2025-10-24 00:10:00,191.54,192.14,191.26,192.09,59376.4
278,2025-10-24 00:15:00,192.09,192.25,191.4,192.08,37908.5
279,2025-10-24 00:20:00,192.08,192.08,191.57,191.82,59573.9
280,2025-10-24 00:25:00,191.82,191.86,191.42,191.57,14946.4
281,2025-10-24 00:30:00,191.57,192.17,191.52,192.09,54862.6
282,2025-10-24 00:35:00,192.09,192.45,191.87,192.24,33644.1
283,2025-10-24 00:40:00,192.24,192.56,192.18,192.27,28603.6
284,2025-10-24 00:45:00,192.27,192.83,192.24,192.81,57010.2
285,2025-10-24 00:50:00,192.81,193.86,192.7,193.22,179667.4
286,2025-10-24 00:55:00,193.22,193.32,192.37,192.45,78955.5
287,2025-10-24 01:00:00,192.45,192.93,192.21,192.78,32092.8
288,2025-10-24 01:05:00,192.78,192.93,192.51,192.79,14978.6
289,2025-10-24 01:10:00,192.79,192.88,192.45,192.5,17809.9
290,2025-10-24 01:15:00,192.5,192.66,192.27,192.61,25854.8
291,2025-10-24 01:20:00,192.61,192.91,192.43,192.43,10719.3
292,2025-10-24 01:25:00,192.43,192.47,192.1,192.23,34525.5
293,2025-10-24 01:30:00,192.23,192.48,192.04,192.33,11679.5
294,2025-10-24 01:35:00,192.33,192.76,192.2,192.74,17129.0
295,2025-10-24 01:40:00,192.74,193.03,192.74,192.87,14941.9
296,2025-10-24 01:45:00,192.87,193.33,192.82,192.98,60544.5
297,2025-10-24 01:50:00,192.98,193.18,192.94,193.04,14233.3
298,2025-10-24 01:55:00,193.04,193.09,192.67,192.86,29732.9
299,2025-10-24 02:00:00,192.86,192.9,192.23,192.28,31405.1
300,2025-10-24 02:05:00,192.28,192.45,192.26,192.32,10437.0
301,2025-10-24 02:10:00,192.32,192.32,192.15,192.25,11642.2
302,2025-10-24 02:15:00,192.25,192.45,191.58,191.7,50847.1
303,2025-10-24 02:20:00,191.7,191.74,191.28,191.52,40324.4
304,2025-10-24 02:25:00,191.52,191.71,191.35,191.55,17172.3
305,2025-10-24 02:30:00,191.55,192.03,191.5,191.82,24048.7
306,2025-10-24 02:35:00,191.82,192.22,191.57,191.62,18429.7
307,2025-10-24 02:40:00,191.62,192.83,191.61,192.69,31199.7
308,2025-10-24 02:45:00,192.69,192.99,192.54,192.63,34150.9
309,2025-10-24 02:50:00,192.63,192.76,192.41,192.62,27431.7
310,2025-10-24 02:55:00,192.62,192.7,192.06,192.12,14485.6
311,2025-10-24 03:00:00,192.12,192.27,191.66,191.79,44409.3
312,2025-10-24 03:05:00,191.79,191.91,191.66,191.79,8938.6
313,2025-10-24 03:10:00,191.79,192.03,191.71,191.8,11400.7
314,2025-10-24 03:15:00,191.8,191.83,191.46,191.66,13253.4
315,2025-10-24 03:20:00,191.66,191.9,191.64,191.77,9262.9
316,2025-10-24 03:25:00,191.77,191.81,191.36,191.41,12098.3
317,2025-10-24 03:30:00,191.41,191.56,191.08,191.11,23549.9
318,2025-10-24 03:35:00,191.11,191.16,190.78,190.94,25256.2
319,2025-10-24 03:40:00,190.94,191.27,190.94,191.16,14245.2
320,2025-10-24 03:45:00,191.16,191.32,190.8,190.85,22246.1
321,2025-10-24 03:50:00,190.85,191.17,190.7,191.11,20674.2
322,2025-10-24 03:55:00,191.11,191.31,191.11,191.21,13325.6
323,2025-10-24 04:00:00,191.21,191.23,190.72,191.01,16899.5
324,2025-10-24 04:05:00,191.01,191.34,190.89,191.3,22673.7
325,2025-10-24 04:10:00,191.3,191.63,191.17,191.58,23122.4
326,2025-10-24 04:15:00,191.58,191.72,191.35,191.46,28905.9
327,2025-10-24 04:20:00,191.46,192.61,191.44,192.51,78365.0
328,2025-10-24 04:25:00,192.51,193.0,192.33,192.68,63711.8
329,2025-10-24 04:30:00,192.68,194.55,192.59,194.18,178532.4
330,2025-10-24 04:35:00,194.18,194.5,193.41,193.69,96819.4
331,2025-10-24 04:40:00,193.69,194.15,193.51,193.74,29583.1
332,2025-10-24 04:45:00,193.74,194.17,193.59,193.77,44885.4
333,2025-10-24 04:50:00,193.77,194.07,193.72,193.97,39225.7
334,2025-10-24 04:55:00,193.97,194.1,193.29,193.4,29387.7
335,2025-10-24 05:00:00,193.4,193.51,192.83,192.93,51724.1
336,2025-10-24 05:05:00,192.93,193.82,192.93,193.59,33658.2
337,2025-10-24 05:10:00,193.59,193.61,193.17,193.34,13794.8
338,2025-10-24 05:15:00,193.34,193.78,193.05,193.67,17645.4
339,2025-10-24 05:20:00,193.67,193.69,193.14,193.45,19162.2
340,2025-10-24 05:25:00,193.45,193.54,193.28,193.32,8524.4
341,2025-10-24 05:30:00,193.32,193.54,193.01,193.33,33562.2
342,2025-10-24 05:35:00,193.33,193.6,193.11,193.14,14627.8
343,2025-10-24 05:40:00,193.14,193.3,193.0,193.17,15607.7
344,2025-10-24 05:45:00,193.17,193.5,193.0,193.48,20113.8
345,2025-10-24 05:50:00,193.48,193.56,193.11,193.13,19285.3
346,2025-10-24 05:55:00,193.13,193.21,192.96,193.21,11103.1
347,2025-10-24 06:00:00,193.21,193.59,193.0,193.23,40612.6
348,2025-10-24 06:05:00,193.23,193.36,192.48,192.72,34975.5
349,2025-10-24 06:10:00,192.72,192.88,192.62,192.87,25521.0
350,2025-10-24 06:15:00,192.87,193.07,192.58,192.99,24381.8
351,2025-10-24 06:20:00,192.99,193.26,192.87,193.15,14129.3
352,2025-10-24 06:25:00,193.15,193.19,192.9,193.1,14093.7
353,2025-10-24 06:30:00,193.1,193.18,192.93,193.11,19163.2
354,2025-10-24 06:35:00,193.11,193.37,193.1,193.21,19928.4
355,2025-10-24 06:40:00,193.21,193.26,192.96,193.1,26749.2
356,2025-10-24 06:45:00,193.1,193.12,192.91,192.91,8250.0
357,2025-10-24 06:50:00,192.91,193.23,192.9,193.23,7027.6
358,2025-10-24 06:55:00,193.23,193.39,193.09,193.22,26571.4
359,2025-10-24 07:00:00,193.22,193.34,193.01,193.25,8784.9
360,2025-10-24 07:05:00,193.25,193.36,192.87,192.96,26130.5
361,2025-10-24 07:10:00,192.96,192.97,192.58,192.58,22312.1
362,2025-10-24 07:15:00,192.58,192.69,192.3,192.67,51091.1
363,2025-10-24 07:20:00,192.67,192.98,192.65,192.91,12682.4
364,2025-10-24 07:25:00,192.91,193.09,192.78,193.06,11845.8
365,2025-10-24 07:30:00,193.06,193.13,192.87,192.89,8311.9
366,2025-10-24 07:35:00,192.89,192.92,192.59,192.67,21443.0
367,2025-10-24 07:40:00,192.67,192.77,192.25,192.26,28018.4
368,2025-10-24 07:45:00,192.26,192.29,191.22,191.74,225061.2
369,2025-10-24 07:50:00,191.74,191.99,191.66,191.85,43382.9
370,2025-10-24 07:55:00,191.85,192.15,191.85,192.06,32064.0
371,2025-10-24 08:00:00,192.06,192.16,191.63,191.8,75232.9
372,2025-10-24 08:05:00,191.8,192.1,191.66,192.09,31162.4
373,2025-10-24 08:10:00,192.09,192.79,192.09,192.37,65396.3
374,2025-10-24 08:15:00,192.37,192.49,191.97,192.39,18996.0
375,2025-10-24 08:20:00,192.39,192.5,192.26,192.47,16442.4
376,2025-10-24 08:25:00,192.47,192.52,192.19,192.32,45408.1
377,2025-10-24 08:30:00,192.32,192.47,192.21,192.38,25762.0
378,2025-10-24 08:35:00,192.38,193.13,192.35,193.01,38597.7
379,2025-10-24 08:40:00,193.01,193.3,192.85,193.26,26506.8
380,2025-10-24 08:45:00,193.26,193.45,192.92,192.92,35577.7
381,2025-10-24 08:50:00,192.92,193.04,192.84,192.93,20345.3
382,2025-10-24 08:55:00,192.93,193.11,192.82,192.87,51096.8
383,2025-10-24 09:00:00,192.87,192.91,192.71,192.82,13091.0
384,2025-10-24 09:05:00,192.82,193.18,192.81,192.94,36800.8
385,2025-10-24 09:10:00,192.94,193.31,192.89,193.17,21046.6
386,2025-10-24 09:15:00,193.17,193.25,192.97,193.1,12758.9
387,2025-10-24 09:20:00,193.1,193.14,192.93,192.96,9894.2
388,2025-10-24 09:25:00,192.96,193.13,192.77,192.86,13192.6
389,2025-10-24 09:30:00,192.86,192.9,192.32,192.53,22058.8
390,2025-10-24 09:35:00,192.53,192.67,192.4,192.59,20871.2
391,2025-10-24 09:40:00,192.59,192.65,192.41,192.6,8954.0
392,2025-10-24 09:45:00,192.6,192.68,192.48,192.65,17601.7
393,2025-10-24 09:50:00,192.65,192.67,192.11,192.21,17024.8
394,2025-10-24 09:55:00,192.21,192.21,191.82,192.04,34715.8
395,2025-10-24 10:00:00,192.04,192.04,191.6,191.63,22082.9
396,2025-10-24 10:05:00,191.63,191.83,191.5,191.77,25025.3
397,2025-10-24 10:10:00,191.77,191.97,191.73,191.89,17889.4
398,2025-10-24 10:15:00,191.89,191.92,191.59,191.6,18306.1
399,2025-10-24 10:20:00,191.6,191.71,191.37,191.44,23338.1
400,2025-10-24 10:25:00,191.44,191.66,191.33,191.49,15906.4
401,2025-10-24 10:30:00,191.49,192.12,191.49,191.87,40659.6
402,2025-10-24 10:35:00,191.87,191.88,191.56,191.59,10019.5
403,2025-10-24 10:40:00,191.59,191.78,191.5,191.76,11061.0
404,2025-10-24 10:45:00,191.76,191.87,191.65,191.66,8743.6
405,2025-10-24 10:50:00,191.66,191.84,191.57,191.74,11430.5
406,2025-10-24 10:55:00,191.74,191.99,191.65,191.7,15598.2
407,2025-10-24 11:00:00,191.7,191.79,191.43,191.73,14661.6
408,2025-10-24 11:05:00,191.73,191.83,191.56,191.69,4852.2
409,2025-10-24 11:10:00,191.69,192.02,191.67,191.71,17840.0
410,2025-10-24 11:15:00,191.71,191.71,191.25,191.43,21600.3
411,2025-10-24 11:20:00,191.43,191.43,191.12,191.35,28789.2
412,2025-10-24 11:25:00,191.35,191.64,191.26,191.59,14139.4
413,2025-10-24 11:30:00,191.59,191.62,190.46,191.29,82178.4
414,2025-10-24 11:35:00,191.29,191.43,191.09,191.19,25277.6
415,2025-10-24 11:40:00,191.19,191.55,191.19,191.49,9471.4
416,2025-10-24 11:45:00,191.49,191.54,191.19,191.35,11774.7
417,2025-10-24 11:50:00,191.35,192.01,191.35,191.82,59927.4
418,2025-10-24 11:55:00,191.82,192.18,191.75,192.05,62104.8
419,2025-10-24 12:00:00,192.05,192.95,192.05,192.8,131128.0
420,2025-10-24 12:05:00,192.8,193.03,192.67,192.71,56573.9
421,2025-10-24 12:10:00,192.71,192.95,192.51,192.79,43657.7
422,2025-10-24 12:15:00,192.79,192.85,192.43,192.48,24998.4
423,2025-10-24 12:20:00,192.48,192.87,192.44,192.66,18837.1
424,2025-10-24 12:25:00,192.66,193.02,192.39,192.93,44273.3
425,2025-10-24 12:30:00,192.93,196.76,192.61,194.45,1024621.8
426,2025-10-24 12:35:00,194.45,194.7,193.6,193.85,115095.1
427,2025-10-24 12:40:00,193.85,194.09,193.49,193.96,76354.2
428,2025-10-24 12:45:00,193.96,194.1,193.29,193.88,67203.9
429,2025-10-24 12:50:00,193.88,194.09,193.21,193.21,46812.8
430,2025-10-24 12:55:00,193.21,193.78,192.9,193.58,59862.1
431,2025-10-24 13:00:00,193.58,194.21,193.31,194.08,119311.2
432,2025-10-24 13:05:00,194.08,194.08,193.57,193.88,24780.1
433,2025-10-24 13:10:00,193.88,194.15,193.57,193.59,27231.1
434,2025-10-24 13:15:00,193.59,193.9,193.5,193.85,45594.6
435,2025-10-24 13:20:00,193.85,193.85,193.5,193.5,29909.5
436,2025-10-24 13:25:00,193.5,193.53,193.18,193.22,67666.4
437,2025-10-24 13:30:00,193.22,193.33,192.66,193.07,89901.5
438,2025-10-24 13:35:00,193.07,193.16,192.15,192.24,133673.7
439,2025-10-24 13:40:00,192.24,192.52,191.43,191.59,83476.9
440,2025-10-24 13:45:00,191.59,192.25,190.73,191.41,191076.7
441,2025-10-24 13:50:00,191.41,191.86,190.72,191.8,94265.5
442,2025-10-24 13:55:00,191.8,192.45,191.66,192.39,109928.4
443,2025-10-24 14:00:00,192.39,192.39,191.26,191.57,57487.2
444,2025-10-24 14:05:00,191.57,191.89,191.07,191.66,50212.0
445,2025-10-24 14:10:00,191.66,191.84,191.37,191.68,30216.1
446,2025-10-24 14:15:00,191.68,191.76,190.61,190.95,82382.7
